Stats	Cluster	Marker	Method	p_val_adj
0.853002627	4: Mast	GPR65	FindMarkers	1.00E-34
0.258304389	4: Mast	GHITM	FindMarkers	1.76E-34
0.843292517	4: Mast	GPX4	FindMarkers	3.00E-34
0.785389453	4: Mast	SDCBP	FindMarkers	4.35E-34
0.867344448	4: Mast	SAMSN1	FindMarkers	1.72E-33
0.293450882	4: Mast	TOMM5	FindMarkers	5.27E-33
0.264892798	4: Mast	ATP5MD	FindMarkers	1.18E-31
0.844782358	4: Mast	NPC2	FindMarkers	6.71E-31
0.263114422	4: Mast	DCXR	FindMarkers	1.89E-30
0.318765151	4: Mast	NDUFA1	FindMarkers	3.64E-30
0.365033889	4: Mast	MGST3	FindMarkers	5.35E-30
0.3314789	4: Mast	ATP5ME	FindMarkers	5.65E-29
0.808063861	4: Mast	DAD1	FindMarkers	7.09E-29
0.254450207	4: Mast	TCEA1	FindMarkers	2.89E-28
0.417665639	4: Mast	SH3BGRL3	FindMarkers	1.92E-27
0.256597692	4: Mast	OCIAD1	FindMarkers	2.22E-27
0.289014136	4: Mast	MRPL51	FindMarkers	6.31E-27
0.731816771	4: Mast	SLC2A3	FindMarkers	1.02E-26
0.254026485	4: Mast	MAGOH	FindMarkers	2.87E-26
1.008647879	4: Mast	NFKB1	FindMarkers	1.68E-25
0.310634023	4: Mast	NDUFB10	FindMarkers	8.53E-25
0.327947021	4: Mast	NDUFB6	FindMarkers	9.60E-25
0.271040699	4: Mast	PSMB2	FindMarkers	1.19E-24
0.256002875	4: Mast	C19orf70	FindMarkers	1.79E-24
0.706917356	4: Mast	TPI1	FindMarkers	6.49E-24
0.258589261	4: Mast	ZC3H15	FindMarkers	7.73E-24
0.349615226	4: Mast	TMEM179B	FindMarkers	1.39E-23
0.437457334	4: Mast	IFITM2	FindMarkers	3.76E-23
0.254096621	4: Mast	ARL1	FindMarkers	9.47E-23
0.26460945	4: Mast	SAT2	FindMarkers	1.29E-22
0.383189271	4: Mast	RPL7	FindMarkers	1.78E-22
0.276159435	4: Mast	DDT	FindMarkers	2.09E-22
0.325773128	4: Mast	NEDD8	FindMarkers	2.20E-21
0.298642748	4: Mast	DUSP2	FindMarkers	2.71E-21
0.391873419	4: Mast	CD37	FindMarkers	3.59E-21
0.26321557	4: Mast	GTF2B	FindMarkers	6.50E-21
0.296222853	4: Mast	TCF25	FindMarkers	1.17E-20
0.511644413	4: Mast	CD69	FindMarkers	1.37E-20
0.887389785	4: Mast	C4orf48	FindMarkers	2.01E-20
0.316347609	4: Mast	DSTN	FindMarkers	2.62E-20
0.258283272	4: Mast	METTL5	FindMarkers	2.79E-20
0.278530373	4: Mast	TAF9	FindMarkers	3.26E-20
0.262748826	4: Mast	COPS6	FindMarkers	4.04E-20
0.284812678	4: Mast	THRAP3	FindMarkers	6.62E-20
0.597066042	4: Mast	FOXP1	FindMarkers	1.45E-19
0.265947731	4: Mast	PDCD6	FindMarkers	2.21E-19
0.288855696	4: Mast	AP3S1	FindMarkers	3.59E-19
0.611064068	4: Mast	TUBB	FindMarkers	4.18E-19
0.250685853	4: Mast	PARK7	FindMarkers	5.62E-19
0.35557258	4: Mast	SF3B6	FindMarkers	6.76E-19
0.329850536	4: Mast	ENY2	FindMarkers	2.02E-18
0.433285875	4: Mast	LSM3	FindMarkers	2.28E-18
0.673180872	4: Mast	RHBDD2	FindMarkers	3.00E-18
0.307547693	4: Mast	NEU1	FindMarkers	4.33E-18
0.812105716	4: Mast	TSPO	FindMarkers	7.56E-18
0.26290099	4: Mast	DNAJC8	FindMarkers	1.65E-17
0.290614736	4: Mast	MPHOSPH8	FindMarkers	2.31E-17
0.388092232	4: Mast	MDH1	FindMarkers	2.56E-17
0.34461168	4: Mast	ATP5PF	FindMarkers	3.14E-17
0.333597006	4: Mast	ATP5PB	FindMarkers	4.21E-17
0.250050371	4: Mast	KHDRBS1	FindMarkers	4.49E-17
0.316733592	4: Mast	SFT2D1	FindMarkers	4.67E-17
0.279035931	4: Mast	POP5	FindMarkers	2.47E-16
0.412678739	4: Mast	ADI1	FindMarkers	2.49E-16
0.262614987	4: Mast	DDX24	FindMarkers	2.88E-16
0.4460896	4: Mast	ZFP36	FindMarkers	4.26E-16
0.341916311	4: Mast	MRPL33	FindMarkers	5.91E-16
0.309157654	4: Mast	EIF1AX	FindMarkers	1.11E-15
0.35059982	4: Mast	SEC61G	FindMarkers	1.26E-15
0.402612108	4: Mast	TBCA	FindMarkers	2.09E-15
0.311597355	4: Mast	PPIG	FindMarkers	3.25E-15
0.340244188	4: Mast	DNAJC19	FindMarkers	7.65E-15
0.296126368	4: Mast	ATP5MC3	FindMarkers	1.01E-14
0.340478712	4: Mast	NDUFS5	FindMarkers	1.05E-14
0.257341631	4: Mast	NBEAL1	FindMarkers	2.12E-14
0.372264189	4: Mast	PSMA6	FindMarkers	2.36E-14
0.368665279	4: Mast	FAM96B	FindMarkers	2.78E-14
0.261757861	4: Mast	DUT	FindMarkers	2.86E-14
0.36583971	4: Mast	ATOX1	FindMarkers	3.01E-14
0.321453502	4: Mast	H2AFZ	FindMarkers	4.07E-14
0.315196504	4: Mast	NDUFB11	FindMarkers	4.08E-14
0.267670342	4: Mast	EIF1B	FindMarkers	4.20E-14
0.265837331	4: Mast	COX6B1	FindMarkers	5.48E-14
0.526167914	4: Mast	TAGLN2	FindMarkers	1.08E-13
0.354098666	4: Mast	NDUFB9	FindMarkers	1.10E-13
0.401473095	4: Mast	PSMB5	FindMarkers	1.99E-13
0.437259386	4: Mast	C8orf59	FindMarkers	2.60E-13
0.380178871	4: Mast	RTRAF	FindMarkers	4.39E-13
0.327863908	4: Mast	ATP6V0B	FindMarkers	4.79E-13
0.297850577	4: Mast	IRF1	FindMarkers	7.68E-13
0.340475023	4: Mast	LAMTOR5	FindMarkers	9.93E-13
0.361084517	4: Mast	ERH	FindMarkers	1.80E-12
0.40432636	4: Mast	NDUFC1	FindMarkers	3.05E-12
0.533912359	4: Mast	PSAP	FindMarkers	5.06E-12
0.283113883	4: Mast	RELB	FindMarkers	5.10E-12
0.296422261	4: Mast	CLNS1A	FindMarkers	7.27E-12
0.383324879	4: Mast	FIS1	FindMarkers	9.00E-12
0.934848551	4: Mast	NSMCE1	FindMarkers	1.18E-11
0.494913625	4: Mast	NR4A2	FindMarkers	1.33E-11
0.301152264	4: Mast	COX8A	FindMarkers	1.40E-11
0.32908434	4: Mast	THOC7	FindMarkers	2.34E-11
0.29987963	4: Mast	CCNDBP1	FindMarkers	2.46E-11
0.354804587	4: Mast	PFDN2	FindMarkers	4.80E-11
0.300786216	4: Mast	BANF1	FindMarkers	6.96E-11
0.767501405	4: Mast	BNIP3L	FindMarkers	7.74E-11
0.974251157	4: Mast	GADD45B	FindMarkers	1.07E-10
0.383883636	4: Mast	FAM162A	FindMarkers	1.28E-10
0.317685222	4: Mast	MTDH	FindMarkers	1.31E-10
0.382942048	4: Mast	GABARAPL2	FindMarkers	1.44E-10
0.265471726	4: Mast	TMEM9B	FindMarkers	1.44E-10
0.350839295	4: Mast	PSMG2	FindMarkers	1.55E-10
0.8160076	4: Mast	HSPA1A	FindMarkers	1.58E-10
0.257833873	4: Mast	DDX3X	FindMarkers	1.60E-10
0.811588746	4: Mast	CNIH1	FindMarkers	1.93E-10
0.458211251	4: Mast	HAX1	FindMarkers	2.02E-10
0.402029961	4: Mast	TMEM219	FindMarkers	2.84E-10
0.832345836	4: Mast	SELENOK	FindMarkers	3.24E-10
0.253644386	4: Mast	RTF2	FindMarkers	4.95E-10
0.299343769	4: Mast	MATR3.1	FindMarkers	8.88E-10
0.413925041	4: Mast	SRSF10	FindMarkers	1.05E-09
0.366872924	4: Mast	ARL6IP4	FindMarkers	2.43E-09
0.295938755	4: Mast	OTUD6B-AS1	FindMarkers	2.71E-09
0.43243101	4: Mast	NENF	FindMarkers	3.25E-09
0.324765818	4: Mast	MCL1	FindMarkers	6.19E-09
0.361413709	4: Mast	LSM2	FindMarkers	6.36E-09
0.382690338	4: Mast	EIF5	FindMarkers	7.86E-09
0.252740278	4: Mast	DNAJB6	FindMarkers	8.07E-09
0.279612036	4: Mast	HNRNPA3	FindMarkers	8.82E-09
0.431461064	4: Mast	NDUFB4	FindMarkers	1.06E-08
0.387455211	4: Mast	TMEM14C	FindMarkers	1.15E-08
0.44852851	4: Mast	PRDX3	FindMarkers	1.39E-08
0.407461028	4: Mast	PPDPF	FindMarkers	1.84E-08
0.582054009	4: Mast	REL	FindMarkers	1.86E-08
0.346176288	4: Mast	H2AFV	FindMarkers	2.20E-08
0.285518227	4: Mast	SCAF11	FindMarkers	3.06E-08
0.647680675	4: Mast	GSTP1	FindMarkers	4.44E-08
0.358730378	4: Mast	LAGE3	FindMarkers	4.79E-08
0.255724443	4: Mast	CCT2	FindMarkers	5.97E-08
0.80261714	4: Mast	TXN	FindMarkers	8.04E-08
0.253286217	4: Mast	ACAP2	FindMarkers	9.16E-08
0.425562409	4: Mast	MINOS1	FindMarkers	9.60E-08
0.333138332	4: Mast	RNH1	FindMarkers	1.05E-07
0.31880946	4: Mast	PRR13	FindMarkers	1.29E-07
0.442904413	4: Mast	MRPS21	FindMarkers	2.40E-07
0.250024552	4: Mast	CNBP	FindMarkers	3.91E-07
0.370356016	4: Mast	PA2G4	FindMarkers	4.81E-07
0.464211172	4: Mast	ATP5MF	FindMarkers	5.10E-07
0.467011304	4: Mast	CCNI	FindMarkers	5.57E-07
0.402562209	4: Mast	ANXA7	FindMarkers	5.77E-07
0.296594924	4: Mast	ATXN10	FindMarkers	9.17E-07
0.358702767	4: Mast	ARMCX3	FindMarkers	2.12E-06
0.433027408	4: Mast	SLC3A2	FindMarkers	2.68E-06
0.474989204	4: Mast	KLF6	FindMarkers	2.87E-06
0.385906006	4: Mast	NDUFB2	FindMarkers	2.87E-06
0.427119082	4: Mast	POMP	FindMarkers	3.99E-06
0.325824775	4: Mast	SSB	FindMarkers	4.90E-06
0.361201695	4: Mast	SRRM1	FindMarkers	5.75E-06
0.835863733	4: Mast	RPS4Y1	FindMarkers	1.46E-05
0.469790286	4: Mast	NDUFA12	FindMarkers	1.60E-05
0.40612486	4: Mast	SBDS	FindMarkers	2.38E-05
0.347309498	4: Mast	MRPL16	FindMarkers	3.36E-05
0.334918126	4: Mast	HSD17B11	FindMarkers	4.04E-05
0.607375409	4: Mast	RHOG	FindMarkers	4.05E-05
0.316697917	4: Mast	FDFT1	FindMarkers	4.17E-05
0.268818418	4: Mast	SERF2	FindMarkers	5.00E-05
0.399544455	4: Mast	COX7A2	FindMarkers	8.60E-05
0.299158275	4: Mast	ANKRD37	FindMarkers	8.75E-05
0.474608902	4: Mast	CCT8	FindMarkers	9.17E-05
0.348847004	4: Mast	COX5B	FindMarkers	9.90E-05
0.467743986	4: Mast	ECH1	FindMarkers	1.04E-04
0.347477363	4: Mast	COX4I1	FindMarkers	1.18E-04
0.671145423	4: Mast	NDUFA4	FindMarkers	1.46E-04
0.528946947	4: Mast	S100A10	FindMarkers	1.99E-04
0.351775754	4: Mast	HSBP1	FindMarkers	2.37E-04
0.331220984	4: Mast	EDEM2	FindMarkers	3.45E-04
0.448922518	4: Mast	MRPS18C	FindMarkers	3.59E-04
0.265501781	4: Mast	PKM	FindMarkers	3.98E-04
0.287515879	4: Mast	AP2M1	FindMarkers	4.50E-04
0.410446484	4: Mast	FUNDC2	FindMarkers	4.76E-04
0.28903052	4: Mast	CALM3	FindMarkers	4.86E-04
0.256574012	4: Mast	CD46	FindMarkers	4.89E-04
0.502870483	4: Mast	EIF3K	FindMarkers	5.30E-04
0.321727297	4: Mast	COMT	FindMarkers	6.71E-04
0.480479353	4: Mast	RNF7	FindMarkers	7.34E-04
0.303634441	4: Mast	MYL12A	FindMarkers	9.68E-04
0.303614525	4: Mast	EIF4A3	FindMarkers	1.26E-03
0.600745662	4: Mast	FLOT1	FindMarkers	1.50E-03
0.6644137	4: Mast	PRKAR1A	FindMarkers	2.54E-03
0.336358497	4: Mast	SEPT7	FindMarkers	4.55E-03
0.51142543	4: Mast	YWHAE	FindMarkers	5.07E-03
0.344178386	4: Mast	CDK4	FindMarkers	7.67E-03
0.257539447	4: Mast	ZFAND5	FindMarkers	8.14E-03
0.289349536	4: Mast	VMP1	FindMarkers	9.46E-03
0.523247666	4: Mast	AKR1A1	FindMarkers	9.92E-03
0.566105973	4: Mast	ARL6IP5	FindMarkers	1.23E-02
0.41231483	4: Mast	ATP6V0C	FindMarkers	2.13E-02
0.406109748	4: Mast	HADHA	FindMarkers	2.17E-02
0.31119933	4: Mast	DDX21	FindMarkers	2.53E-02
0.298384357	4: Mast	IDH3G	FindMarkers	2.93E-02
0.312187763	4: Mast	DYNLL1	FindMarkers	3.48E-02
0.717436175	4: Mast	HSPE1	FindMarkers	3.87E-02
0.427787563	4: Mast	VPS29	FindMarkers	4.68E-02
4.140589364	5: Myeloid	LYZ	FindMarkers	0.00E+00
4.029211432	5: Myeloid	CST3	FindMarkers	0.00E+00
3.327092598	5: Myeloid	C1QC	FindMarkers	0.00E+00
3.200400086	5: Myeloid	C1QA	FindMarkers	0.00E+00
3.181436708	5: Myeloid	C1QB	FindMarkers	0.00E+00
2.965136926	5: Myeloid	S100A9	FindMarkers	0.00E+00
2.920171669	5: Myeloid	S100A8	FindMarkers	0.00E+00
2.896910231	5: Myeloid	IL1B	FindMarkers	0.00E+00
2.815942342	5: Myeloid	AIF1	FindMarkers	0.00E+00
2.794647598	5: Myeloid	TYROBP	FindMarkers	0.00E+00
2.743462474	5: Myeloid	HLA-DRB1	FindMarkers	0.00E+00
2.731495696	5: Myeloid	HLA-DRA	FindMarkers	0.00E+00
2.596584057	5: Myeloid	HLA-DPA1	FindMarkers	0.00E+00
2.546740419	5: Myeloid	HLA-DRB5	FindMarkers	0.00E+00
2.504629287	5: Myeloid	HLA-DPB1	FindMarkers	0.00E+00
2.390431022	5: Myeloid	FCER1G	FindMarkers	0.00E+00
2.29199069	5: Myeloid	HLA-DQA1	FindMarkers	0.00E+00
2.248097476	5: Myeloid	IFITM3	FindMarkers	0.00E+00
2.23959595	5: Myeloid	FTL	FindMarkers	0.00E+00
2.227866076	5: Myeloid	PSAP	FindMarkers	0.00E+00
2.222553911	5: Myeloid	SAT1	FindMarkers	0.00E+00
2.197213977	5: Myeloid	HLA-DQB1	FindMarkers	0.00E+00
2.192233791	5: Myeloid	CD68	FindMarkers	0.00E+00
2.191710791	5: Myeloid	CTSB	FindMarkers	0.00E+00
2.126770694	5: Myeloid	MS4A6A	FindMarkers	0.00E+00
2.107143543	5: Myeloid	FCN1	FindMarkers	0.00E+00
2.086706815	5: Myeloid	FGL2	FindMarkers	0.00E+00
2.066264872	5: Myeloid	CD14	FindMarkers	0.00E+00
2.030842566	5: Myeloid	SPI1	FindMarkers	0.00E+00
2.006272955	5: Myeloid	SOD2	FindMarkers	0.00E+00
1.984495162	5: Myeloid	GRN	FindMarkers	0.00E+00
1.979771717	5: Myeloid	CPVL	FindMarkers	0.00E+00
1.970267938	5: Myeloid	SERPINA1	FindMarkers	0.00E+00
1.896351942	5: Myeloid	LST1	FindMarkers	0.00E+00
1.878326966	5: Myeloid	CD74	FindMarkers	0.00E+00
1.871653795	5: Myeloid	TMEM176B	FindMarkers	0.00E+00
1.860331681	5: Myeloid	PLAUR	FindMarkers	0.00E+00
1.854016745	5: Myeloid	IGSF6	FindMarkers	0.00E+00
1.8438796	5: Myeloid	CEBPD	FindMarkers	0.00E+00
1.838974805	5: Myeloid	CTSS	FindMarkers	0.00E+00
1.815759792	5: Myeloid	NPC2	FindMarkers	0.00E+00
1.796733466	5: Myeloid	CCL3	FindMarkers	0.00E+00
1.785114178	5: Myeloid	TYMP	FindMarkers	0.00E+00
1.77589206	5: Myeloid	CXCL8	FindMarkers	0.00E+00
1.748845697	5: Myeloid	TIMP1	FindMarkers	0.00E+00
1.746792573	5: Myeloid	S100A11	FindMarkers	0.00E+00
1.714670064	5: Myeloid	HLA-DMA	FindMarkers	0.00E+00
1.705180457	5: Myeloid	IER3	FindMarkers	0.00E+00
1.665342167	5: Myeloid	FCGRT	FindMarkers	0.00E+00
1.66275656	5: Myeloid	CLEC10A	FindMarkers	0.00E+00
1.660999979	5: Myeloid	CCL3L1	FindMarkers	0.00E+00
1.617737518	5: Myeloid	DNASE1L3	FindMarkers	0.00E+00
1.610716646	5: Myeloid	CTSZ	FindMarkers	0.00E+00
1.603633836	5: Myeloid	CALHM6	FindMarkers	0.00E+00
1.598969721	5: Myeloid	FTH1	FindMarkers	0.00E+00
1.576052096	5: Myeloid	MS4A7	FindMarkers	0.00E+00
1.50269417	5: Myeloid	ATF3	FindMarkers	0.00E+00
1.490921183	5: Myeloid	SLC40A1	FindMarkers	0.00E+00
1.469160612	5: Myeloid	TMEM176A	FindMarkers	0.00E+00
1.433331434	5: Myeloid	BCL2A1	FindMarkers	0.00E+00
1.428666418	5: Myeloid	CSF1R	FindMarkers	0.00E+00
1.422313745	5: Myeloid	LGALS2	FindMarkers	0.00E+00
1.402982808	5: Myeloid	GLUL	FindMarkers	0.00E+00
1.39895952	5: Myeloid	CXCL2	FindMarkers	0.00E+00
1.390613013	5: Myeloid	SGK1	FindMarkers	0.00E+00
1.387072957	5: Myeloid	CFD	FindMarkers	0.00E+00
1.38131055	5: Myeloid	HCK	FindMarkers	0.00E+00
1.372714545	5: Myeloid	KLF4	FindMarkers	0.00E+00
1.372038048	5: Myeloid	MPEG1	FindMarkers	0.00E+00
1.371819791	5: Myeloid	CYBB	FindMarkers	0.00E+00
1.371189082	5: Myeloid	MAFB	FindMarkers	0.00E+00
1.357673309	5: Myeloid	GSN	FindMarkers	0.00E+00
1.350395102	5: Myeloid	C15orf48	FindMarkers	0.00E+00
1.340101706	5: Myeloid	CFP	FindMarkers	0.00E+00
1.337603635	5: Myeloid	LAP3	FindMarkers	0.00E+00
1.335987404	5: Myeloid	STAB1	FindMarkers	0.00E+00
1.30669247	5: Myeloid	WARS	FindMarkers	0.00E+00
1.305964012	5: Myeloid	NAMPT	FindMarkers	0.00E+00
1.305485349	5: Myeloid	CTSH	FindMarkers	0.00E+00
1.305137323	5: Myeloid	LGALS1	FindMarkers	0.00E+00
1.29891445	5: Myeloid	HLA-DMB	FindMarkers	0.00E+00
1.281569641	5: Myeloid	CTSC	FindMarkers	0.00E+00
1.28086071	5: Myeloid	LILRB2	FindMarkers	0.00E+00
1.276009252	5: Myeloid	ACP5	FindMarkers	0.00E+00
1.271353196	5: Myeloid	PLEK	FindMarkers	0.00E+00
1.266427578	5: Myeloid	NEAT1	FindMarkers	0.00E+00
1.265351976	5: Myeloid	CLEC7A	FindMarkers	0.00E+00
1.262455257	5: Myeloid	MNDA	FindMarkers	0.00E+00
1.256173951	5: Myeloid	LGALS3	FindMarkers	0.00E+00
1.248950029	5: Myeloid	HSPA1A	FindMarkers	0.00E+00
1.244026529	5: Myeloid	LGMN	FindMarkers	0.00E+00
1.22589805	5: Myeloid	RNF130	FindMarkers	0.00E+00
1.222447593	5: Myeloid	ITGB2	FindMarkers	0.00E+00
1.216830809	5: Myeloid	TGFBI	FindMarkers	0.00E+00
1.202819847	5: Myeloid	IFI30	FindMarkers	0.00E+00
1.201016263	5: Myeloid	CTSL	FindMarkers	0.00E+00
1.195755795	5: Myeloid	RGS2	FindMarkers	0.00E+00
1.193844712	5: Myeloid	PYCARD	FindMarkers	0.00E+00
1.184618405	5: Myeloid	RAC1	FindMarkers	0.00E+00
1.18099007	5: Myeloid	ANXA2	FindMarkers	0.00E+00
1.177475206	5: Myeloid	TMSB10	FindMarkers	0.00E+00
1.176627031	5: Myeloid	LILRB1	FindMarkers	0.00E+00
1.174359932	5: Myeloid	FCGR3A	FindMarkers	0.00E+00
1.174117182	5: Myeloid	JAML	FindMarkers	0.00E+00
1.173301731	5: Myeloid	C1orf162	FindMarkers	0.00E+00
1.159282404	5: Myeloid	C5AR1	FindMarkers	0.00E+00
1.141407881	5: Myeloid	SAMHD1	FindMarkers	0.00E+00
1.115933925	5: Myeloid	LIPA	FindMarkers	0.00E+00
1.115212853	5: Myeloid	FCGR2A	FindMarkers	0.00E+00
1.086392996	5: Myeloid	VAMP8	FindMarkers	0.00E+00
1.084290405	5: Myeloid	ICAM1	FindMarkers	0.00E+00
1.083719372	5: Myeloid	MARCKS	FindMarkers	0.00E+00
1.083159911	5: Myeloid	BRI3	FindMarkers	0.00E+00
1.082467863	5: Myeloid	GRINA	FindMarkers	0.00E+00
1.078402131	5: Myeloid	PILRA	FindMarkers	0.00E+00
1.076559294	5: Myeloid	NINJ1	FindMarkers	0.00E+00
1.075412727	5: Myeloid	GABARAP	FindMarkers	0.00E+00
1.067178176	5: Myeloid	PLA2G7	FindMarkers	0.00E+00
1.066231866	5: Myeloid	ANXA5	FindMarkers	0.00E+00
1.066188837	5: Myeloid	RAB31	FindMarkers	0.00E+00
1.061207762	5: Myeloid	VAMP5	FindMarkers	0.00E+00
1.060874578	5: Myeloid	TUBA1B	FindMarkers	0.00E+00
1.054706672	5: Myeloid	PTPRE	FindMarkers	0.00E+00
1.05282347	5: Myeloid	CTSD	FindMarkers	0.00E+00
1.052632819	5: Myeloid	LGALS9	FindMarkers	0.00E+00
1.049517916	5: Myeloid	TNFAIP2	FindMarkers	0.00E+00
1.046157174	5: Myeloid	GBP1	FindMarkers	0.00E+00
1.016785919	5: Myeloid	HBEGF	FindMarkers	0.00E+00
1.0128045	5: Myeloid	AP2S1	FindMarkers	0.00E+00
1.01075292	5: Myeloid	NCF2	FindMarkers	0.00E+00
1.002906494	5: Myeloid	CCL4L2	FindMarkers	0.00E+00
1.000052347	5: Myeloid	CHMP1B	FindMarkers	0.00E+00
0.999062416	5: Myeloid	ASAH1	FindMarkers	0.00E+00
0.98653204	5: Myeloid	PAPSS2	FindMarkers	0.00E+00
0.983671066	5: Myeloid	ALDH2	FindMarkers	0.00E+00
0.980173379	5: Myeloid	EFHD2	FindMarkers	0.00E+00
0.977619412	5: Myeloid	TNFSF13B	FindMarkers	0.00E+00
0.966951223	5: Myeloid	IL1RN	FindMarkers	0.00E+00
0.966767928	5: Myeloid	RNASE6	FindMarkers	0.00E+00
0.954423843	5: Myeloid	FCGR1A	FindMarkers	0.00E+00
0.953093045	5: Myeloid	SRGN	FindMarkers	0.00E+00
0.946996866	5: Myeloid	CD36	FindMarkers	0.00E+00
0.944725042	5: Myeloid	CD63	FindMarkers	0.00E+00
0.941478413	5: Myeloid	A2M	FindMarkers	0.00E+00
0.940986307	5: Myeloid	MRC1	FindMarkers	0.00E+00
0.939469109	5: Myeloid	CXCL16	FindMarkers	0.00E+00
0.93689431	5: Myeloid	FGR	FindMarkers	0.00E+00
0.936265797	5: Myeloid	NAIP	FindMarkers	0.00E+00
0.931564652	5: Myeloid	PPT1	FindMarkers	0.00E+00
0.924278105	5: Myeloid	LILRB4	FindMarkers	0.00E+00
0.923015842	5: Myeloid	ATP6V0B	FindMarkers	0.00E+00
0.922925034	5: Myeloid	ZEB2	FindMarkers	0.00E+00
0.916051659	5: Myeloid	H2AFY	FindMarkers	0.00E+00
0.9140295	5: Myeloid	PRELID1	FindMarkers	0.00E+00
0.906168816	5: Myeloid	APLP2	FindMarkers	0.00E+00
0.901266624	5: Myeloid	GK	FindMarkers	0.00E+00
0.900321934	5: Myeloid	HMOX1	FindMarkers	0.00E+00
0.899067535	5: Myeloid	PTGS2	FindMarkers	0.00E+00
0.898500845	5: Myeloid	PSME2	FindMarkers	0.00E+00
0.895734552	5: Myeloid	COTL1	FindMarkers	0.00E+00
0.891205633	5: Myeloid	FPR1	FindMarkers	0.00E+00
0.886076332	5: Myeloid	VSIR	FindMarkers	0.00E+00
0.885585387	5: Myeloid	LITAF	FindMarkers	0.00E+00
0.882648439	5: Myeloid	CSTA	FindMarkers	0.00E+00
0.880545861	5: Myeloid	VSIG4	FindMarkers	0.00E+00
0.878622336	5: Myeloid	TSPO	FindMarkers	0.00E+00
0.875822476	5: Myeloid	ITM2B	FindMarkers	0.00E+00
0.87283904	5: Myeloid	IFNGR1	FindMarkers	0.00E+00
0.868485039	5: Myeloid	SERPING1	FindMarkers	0.00E+00
0.865412965	5: Myeloid	NAGK	FindMarkers	0.00E+00
0.861153429	5: Myeloid	FUCA1	FindMarkers	0.00E+00
0.858447229	5: Myeloid	SMCO4	FindMarkers	0.00E+00
0.858187632	5: Myeloid	YBX3	FindMarkers	0.00E+00
0.85600409	5: Myeloid	BID	FindMarkers	0.00E+00
0.845697108	5: Myeloid	GADD45B	FindMarkers	0.00E+00
0.844999696	5: Myeloid	TBXAS1	FindMarkers	0.00E+00
0.840971453	5: Myeloid	PTAFR	FindMarkers	0.00E+00
0.839853278	5: Myeloid	LYN	FindMarkers	0.00E+00
0.839660966	5: Myeloid	KCTD12	FindMarkers	0.00E+00
0.838259729	5: Myeloid	SLC7A7	FindMarkers	0.00E+00
0.837357758	5: Myeloid	ATOX1	FindMarkers	0.00E+00
0.836295801	5: Myeloid	IFNGR2	FindMarkers	0.00E+00
0.831580373	5: Myeloid	ATP6V1B2	FindMarkers	0.00E+00
0.831297238	5: Myeloid	CEBPB	FindMarkers	0.00E+00
0.830203075	5: Myeloid	DUSP6	FindMarkers	0.00E+00
0.825848823	5: Myeloid	DAB2	FindMarkers	0.00E+00
0.817847945	5: Myeloid	GSTP1	FindMarkers	0.00E+00
0.812919739	5: Myeloid	CD83	FindMarkers	0.00E+00
0.810765941	5: Myeloid	PLBD1	FindMarkers	0.00E+00
0.809742031	5: Myeloid	RASSF4	FindMarkers	0.00E+00
0.800942974	5: Myeloid	CD86	FindMarkers	0.00E+00
0.795781422	5: Myeloid	CD300A	FindMarkers	0.00E+00
0.792934514	5: Myeloid	MS4A4A	FindMarkers	0.00E+00
0.790259941	5: Myeloid	BLVRB	FindMarkers	0.00E+00
0.785629008	5: Myeloid	TNFSF10	FindMarkers	0.00E+00
0.782540076	5: Myeloid	PLSCR1	FindMarkers	0.00E+00
0.779502083	5: Myeloid	CLEC4A	FindMarkers	0.00E+00
0.779117827	5: Myeloid	CD302	FindMarkers	0.00E+00
0.778111549	5: Myeloid	TKT	FindMarkers	0.00E+00
0.77552888	5: Myeloid	P2RY6	FindMarkers	0.00E+00
0.774942163	5: Myeloid	ADAP2	FindMarkers	0.00E+00
0.772191286	5: Myeloid	CARD16	FindMarkers	0.00E+00
0.769087577	5: Myeloid	C1orf54	FindMarkers	0.00E+00
0.767617845	5: Myeloid	HES1	FindMarkers	0.00E+00
0.766613032	5: Myeloid	GCA	FindMarkers	0.00E+00
0.766446207	5: Myeloid	RNASET2	FindMarkers	0.00E+00
0.76599002	5: Myeloid	THEMIS2	FindMarkers	0.00E+00
0.765869658	5: Myeloid	ATP6V0C	FindMarkers	0.00E+00
0.765421749	5: Myeloid	SERPINB1	FindMarkers	0.00E+00
0.765129308	5: Myeloid	AP1S2	FindMarkers	0.00E+00
0.764366649	5: Myeloid	ATP6V1F	FindMarkers	0.00E+00
0.760274796	5: Myeloid	PLEKHO1	FindMarkers	0.00E+00
0.757915757	5: Myeloid	ARPC1B	FindMarkers	0.00E+00
0.755521993	5: Myeloid	GSTO1	FindMarkers	0.00E+00
0.753539915	5: Myeloid	HSBP1	FindMarkers	0.00E+00
0.753341366	5: Myeloid	CD163	FindMarkers	0.00E+00
0.753197252	5: Myeloid	MFSD1	FindMarkers	0.00E+00
0.749879992	5: Myeloid	SLAMF8	FindMarkers	0.00E+00
0.749849404	5: Myeloid	GNAI2	FindMarkers	0.00E+00
0.748112095	5: Myeloid	OAZ1	FindMarkers	0.00E+00
0.745583973	5: Myeloid	P2RY13	FindMarkers	0.00E+00
0.741871458	5: Myeloid	ADA2	FindMarkers	0.00E+00
